year,player_id,player,team,team_start,traded,position,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
2025,00-0038839,Mitchell Tinsley,CIN,CIN,,WR,8,24,8,116,2,354,0.0395
2025,00-0036165,Isaiah Hodgins,NYG,NYG,,WR,6,19,10,115,1,207,0.0378
2025,00-0034365,Ian Thomas,LV,LV,,TE,9,13,13,114,0,42,0.0263
2025,00-0039912,Ben Sinnott,WAS,WAS,,TE,9,13,11,114,1,106,0.0301
2025,00-0036980,Elijah Moore,BUF,BUF,,WR,9,17,9,112,0,142,0.0355
2025,00-0033246,Johnny Mundt,JAX,JAX,,TE,12,19,9,111,0,100,0.0347
2025,00-0038738,Hunter Luepke,DAL,DAL,,RB,14,15,13,109,1,-3,0.0247
2025,00-0036754,Brock Wright,DET,DET,,TE,8,22,14,108,2,22,0.04
2025,00-0040218,Jimmy Horn Jr.,CAR,CAR,,WR,10,15,11,108,0,90,0.0312
2025,00-0037091,Bo Melton,GB,GB,,WR,13,13,4,107,1,222,0.0283
2025,00-0039379,Jamari Thrash,CLE,CLE,,WR,8,15,10,107,0,102,0.0287
2025,00-0035021,Ashton Dulin,IND,IND,,WR,12,10,5,106,0,158,0.0189
2025,00-0035631,Drew Sample,CIN,CIN,,TE,12,20,15,106,1,-7,0.0329
2025,00-0040202,Devin Neal,NO,NO,,RB,9,19,17,104,0,-38,0.0336
2025,00-0036628,John Bates,WAS,WAS,,TE,10,16,11,103,1,48,0.037
2025,00-0037267,Jerome Ford,CLE,CLE,,RB,13,32,26,103,0,-49,0.0613
2025,00-0039373,Audric Estimé,NO,NO,,RB,5,13,12,103,0,-2,0.023
2025,00-0033943,Josh Reynolds,NYJ,NYJ,,WR,5,21,11,101,0,276,0.0445
2025,00-0034270,Tyler Conklin,LAC,LAC,,TE,6,10,7,101,0,45,0.0184
2025,00-0037197,Isiah Pacheco,KC,KC,,RB,13,26,19,101,1,-27,0.0474
2025,00-0038705,Emari Demercado,ARI,ARI,,RB,12,20,13,101,1,12,0.0324
2025,00-0032104,Ameer Abdullah,IND,IND,,RB,13,17,16,99,0,-3,0.0321
2025,00-0038797,Emanuel Wilson,GB,GB,,RB,17,17,15,99,0,-32,0.037
2025,00-0038440,Zavier Scott,MIN,MIN,,RB,11,16,14,98,1,17,0.0342
2025,00-0034159,Will Dissly,LAC,LAC,,TE,8,16,11,97,0,72,0.0294
2025,00-0037263,Tyler Allgeier,ATL,ATL,,RB,17,16,14,96,0,-26,0.0308
2025,00-0039394,Casey Washington,ATL,ATL,,WR,5,14,6,94,0,262,0.027
2025,00-0040024,Darius Cooper,PHI,PHI,,WR,6,11,9,92,0,109,0.0237
2025,00-0040590,Konata Mumpfield,LAR,LAR,,WR,10,23,10,92,1,296,0.0396
2025,00-0033357,Taysom Hill,NO,NO,,TE,13,16,11,91,0,54,0.0283
2025,00-0037348,Tanner Conner,MIA,MIA,,TE,8,15,9,91,0,119,0.0325
2025,00-0038685,Chris Brooks,GB,GB,,RB,17,17,13,91,0,6,0.037
2025,00-0035891,Cody White,SEA,SEA,,WR,8,4,3,90,1,39,0.0088
2025,00-0039530,Brevyn Spann-Ford,DAL,DAL,,TE,16,13,9,90,1,107,0.0214
2025,00-0034983,Hunter Renfrow,CAR,CAR,,WR,6,26,15,89,2,194,0.0542
2025,00-0036182,Nick Westbrook-Ikhine,MIA,MIA,,WR,13,20,11,89,0,110,0.0433
2025,00-0033526,Samaje Perine,CIN,CIN,,RB,15,21,17,87,0,-32,0.0345
2025,00-0038090,Skyy Moore,SF,SF,,WR,17,7,5,87,0,110,0.0127
2025,00-0040277,Jahdae Walker,CHI,CHI,,WR,6,10,6,87,2,130,0.0188
2025,00-0038465,Malik Heath,GB,GB,,WR,7,7,6,86,0,65,0.0152
2025,00-0039875,Ray Davis,BUF,BUF,,RB,17,13,10,86,2,1,0.0271
2025,00-0036887,Luke Farrell,SF,SF,,TE,13,14,11,85,2,41,0.0255
2025,00-0037004,Hunter Long,JAX,JAX,,TE,7,17,12,85,2,66,0.0311
2025,00-0033591,Noah Brown,WAS,WAS,,WR,4,10,5,83,0,145,0.0231
2025,00-0033282,Curtis Samuel,BUF,BUF,,WR,6,9,7,81,1,145,0.0188
2025,00-0039920,Malachi Corley,CLE,CLE,,WR,12,14,11,79,0,-7,0.0268
2025,00-0040719,Bhayshul Tuten,JAX,JAX,,RB,15,14,10,79,2,8,0.0256
2025,00-0040009,Savion Williams,GB,GB,,WR,12,10,10,78,1,17,0.0217
2025,00-0033854,Dare Ogunbowale,HOU,HOU,,RB,14,13,10,76,0,24,0.0235
2025,00-0037086,Grant Calcaterra,PHI,PHI,,TE,9,13,9,76,1,85,0.028
2025,00-0039359,Cade Stover,HOU,HOU,,TE,6,16,12,76,0,31,0.0289
2025,00-0039623,Mason Tipton,NO,NO,,WR,8,17,11,76,0,149,0.0301
2025,00-0040563,Efton Chism III,NE,NE,,WR,8,3,3,75,1,35,0.0062
2025,00-0037306,John FitzPatrick,GB,GB,,TE,11,15,12,72,1,24,0.0326
2025,00-0040259,Gage Larvadain,CLE,CLE,,WR,13,14,7,71,0,125,0.0268
2025,00-0031687,Raheem Mostert,LV,LV,,RB,12,12,12,70,0,-16,0.0243
2025,00-0034521,Allen Lazard,NYJ,NYJ,,WR,9,18,10,70,1,142,0.0381
2025,00-0034407,Ray-Ray McCloud,NYG,ATL,yes,WR,6,15,7,69,0,84,0.0289
2025,00-0036862,Ben Skowronek,PIT,PIT,,WR,16,6,4,69,1,61,0.0115
2025,00-0039796,Rasheen Ali,BAL,BAL,,RB,15,11,9,68,1,-1,0.027
2025,00-0040242,Jacory Croskey-Merritt,WAS,WAS,,RB,17,13,9,68,0,-19,0.0301
2025,00-0034791,Nick Chubb,HOU,HOU,,RB,15,20,13,67,0,15,0.0362
2025,00-0039521,Xavier Weaver,ARI,ARI,,WR,7,13,7,67,0,192,0.0211
2025,00-0036133,James Proche,TEN,TEN,,WR,6,12,6,65,0,175,0.0226
2025,00-0039589,Kameron Johnson,TB,TB,,WR,17,7,4,64,1,88,0.0129
2025,00-0039921,Trey Benson,ARI,ARI,,RB,4,16,13,64,0,-22,0.0259
2025,00-0038454,Keaton Mitchell,BAL,BAL,,RB,13,12,9,63,0,-28,0.0295
2025,00-0035298,Scott Miller,PIT,PIT,,WR,5,14,9,62,0,74,0.0268
2025,00-0036620,Dee Eskridge,MIA,MIA,,WR,11,7,4,62,0,98,0.0152
2025,00-0034981,Foster Moreau,NO,NO,,TE,7,10,7,59,0,10,0.0177
2025,00-0038891,Shedrick Jackson,LV,LV,,WR,3,5,4,56,1,81,0.0101
2025,00-0039746,Will Shipley,PHI,PHI,,RB,14,12,9,56,0,-10,0.0259
2025,00-0035291,Trayveon Williams,CLE,LAC,yes,RB,6,9,8,55,0,-34,0.0165
2025,00-0036590,Quintin Morris,JAX,JAX,,TE,11,9,6,55,1,45,0.0165
2025,00-0040238,LeQuint Allen Jr.,JAX,JAX,,RB,16,11,10,54,0,-15,0.0201
2025,00-0032688,Robbie Chosen,WAS,WAS,,WR,3,9,5,53,0,131,0.0208
2025,00-0033455,Anthony Firkser,DET,DET,,TE,5,10,8,53,0,35,0.0182
2025,00-0036727,Adam Prentice,DEN,DEN,,FB,13,8,6,53,0,9,0.0137
2025,00-0035125,Alec Ingold,MIA,MIA,,FB,9,11,8,52,0,41,0.0238
2025,00-0037475,Stone Smartt,NYJ,NYJ,,TE,6,9,7,52,0,42,0.0191
2025,00-0040582,Arian Smith,NYJ,NYJ,,WR,13,16,7,52,0,216,0.0339
2025,00-0037525,Jordan Mason,MIN,MIN,,RB,16,16,14,51,0,-52,0.0342
2025,00-0038640,Jalen Brooks,ARI,DAL,yes,WR,5,6,3,51,0,68,0.0099
2025,00-0040184,KeAndre Lambert-Smith,LAC,LAC,,WR,10,12,5,51,1,211,0.0221
2025,00-0036959,Michael Bandy,DEN,DEN,,WR,4,4,4,50,1,24,0.0068
2025,00-0036176,Mason Kinsey,TEN,TEN,,WR,6,4,2,48,0,92,0.0075
2025,00-0036429,Charlie Woerner,ATL,ATL,,TE,7,9,8,48,0,12,0.0173
2025,00-0037093,Dareke Young,SEA,SEA,,WR,8,3,2,48,0,57,0.0066
2025,00-0038783,Nate Adkins,DEN,DEN,,TE,6,11,6,48,1,35,0.0188
2025,00-0039458,Brenden Bates,CLE,HOU,yes,TE,5,5,4,48,0,39,0.009
2025,00-0036741,Jack Stoll,NO,NO,,TE,9,11,6,46,1,34,0.0195
2025,00-0036841,Austin Trammell,JAX,JAX,,WR,6,10,3,46,0,130,0.0183
2025,00-0034959,Andrew Beck,NYJ,NYJ,,FB,11,9,6,45,2,38,0.0191
2025,00-0036630,Tylan Wallace,BAL,BAL,,WR,11,8,4,45,1,107,0.0197
2025,00-0034418,Cedrick Wilson Jr.,MIA,MIA,,WR,6,9,5,44,0,79,0.0195
2025,00-0039874,Jaylen Wright,MIA,MIA,,RB,9,9,5,44,0,-34,0.0195
2025,00-0038953,Dylan Drummond,ATL,ATL,,WR,6,11,7,42,0,85,0.0212
2025,00-0040522,Xavier Restrepo,TEN,TEN,,WR,2,7,3,41,0,77,0.0132
2025,00-0036876,Kylen Granson,PHI,PHI,,TE,12,9,7,40,0,68,0.0194
2025,00-0033553,James Conner,ARI,ARI,,RB,3,9,8,38,1,-9,0.0146
2025,00-0033699,Austin Ekeler,WAS,WAS,,RB,2,7,5,38,0,12,0.0162
2025,00-0034419,Braxton Berrios,HOU,HOU,,WR,4,8,6,37,0,24,0.0145
2025,00-0036158,J.K. Dobbins,DEN,DEN,,RB,10,14,11,37,0,-30,0.024
2025,00-0039884,Tahj Washington,MIA,MIA,,WR,2,5,3,37,0,124,0.0108
2025,00-0035544,Tom Kennedy,DET,DET,,WR,6,4,4,36,0,32,0.0073
2025,00-0036423,Albert Okwuegbunam,LV,LV,,TE,1,6,5,36,0,18,0.0121
2025,00-0038589,Josh Whyle,GB,GB,,TE,6,6,5,36,1,23,0.013
2025,00-0039738,Blake Corum,LAR,LAR,,RB,17,14,8,36,0,25,0.0241
2025,00-0038938,Jalin Hyatt,NYG,NYG,,WR,6,14,5,35,0,280,0.0278
2025,00-0040363,Keleki Latu,BUF,BUF,,TE,3,4,4,35,0,12,0.0084
2025,00-0038824,Ryan Miller,TB,TB,,WR,9,4,2,34,1,70,0.0074
2025,00-0038951,Sean Tucker,TB,TB,,RB,17,11,8,34,1,-10,0.0203
2025,00-0039405,Jawhar Jordan,HOU,HOU,,RB,4,7,7,34,0,-6,0.0127
2025,00-0031503,Jameis Winston,NYG,NYG,,QB,3,1,1,33,1,13,0.002
2025,00-0038555,Tank Bigsby,PHI,JAX,yes,RB,15,4,3,32,0,-6,0.0073
2025,00-0040198,Ollie Gordon II,MIA,MIA,,RB,17,9,7,32,1,-25,0.0195
2025,00-0033576,Eric Saubert,SEA,SEA,,TE,9,7,4,31,0,28,0.0154
2025,00-0034854,KhaDarel Hodge,ATL,ATL,,WR,8,10,3,31,0,150,0.0193
2025,00-0034386,Justin Watson,HOU,HOU,,WR,3,4,3,30,0,33,0.0072
2025,00-0035243,Miles Sanders,DAL,DAL,,RB,4,8,8,30,0,-14,0.0132
2025,00-0038551,Kendre Miller,NO,NO,,RB,7,5,5,30,0,-5,0.0088
2025,00-0038611,Chris Rodriguez Jr.,WAS,WAS,,RB,12,4,3,30,0,16,0.0093
2025,00-0038809,Ben Sims,MIN,MIN,,TE,3,6,3,30,0,73,0.0128
2025,00-0039648,David Martin-Robinson,TEN,TEN,,TE,11,6,4,30,1,23,0.0113
2025,00-0037282,James Mitchell,CAR,CAR,,TE,2,3,3,28,0,7,0.0063
2025,00-0037292,Andrew Ogletree,IND,IND,,TE,11,6,4,27,1,42,0.0113
2025,00-0037487,Deven Thompkins,ATL,ATL,,WR,7,3,3,27,0,7,0.0058
2025,00-0038794,Jaleel McLaughlin,DEN,DEN,,RB,8,6,4,27,0,-23,0.0103
2025,00-0036331,Devin Duvernay,CHI,CHI,,WR,17,5,2,26,0,75,0.0094
2025,00-0040172,Jordan Watkins,SF,SF,,WR,2,3,2,26,0,43,0.0055
2025,00-0034798,Durham Smythe,CHI,CHI,,TE,7,6,4,25,0,24,0.0113
2025,00-0036893,Najee Harris,LAC,LAC,,RB,3,3,3,25,0,10,0.0055
2025,00-0037746,Brian Robinson,SF,SF,,RB,17,12,8,25,0,0,0.0218
2025,00-0039062,Jonathan Mingo,DAL,DAL,,WR,5,5,1,25,0,97,0.0082
2025,00-0040154,Tai Felton,MIN,MIN,,WR,12,3,3,25,0,11,0.0064
2025,00-0040317,Jacoby Jones,WAS,WAS,,WR,1,1,1,25,0,3,0.0023
2025,00-0040432,Beaux Collins,NYG,NYG,,WR,4,6,2,25,0,73,0.0119
2025,00-0036187,Reggie Gilliam,BUF,BUF,,RB,11,2,2,24,0,22,0.0042
2025,00-0038040,Zamir White,LV,LV,,RB,5,6,4,24,0,-3,0.0121
2025,00-0037524,Tay Martin,WAS,WAS,,WR,2,2,2,23,0,18,0.0046
2025,00-0038647,Ronnie Bell,NO,NO,,WR,2,4,2,23,1,78,0.0071
2025,00-0039918,Caleb Williams,CHI,CHI,,QB,17,2,2,22,1,-3,0.0038
2025,00-0034487,Trent Sherfield,ARI,DEN,yes,WR,4,5,3,21,0,45,0.0086
2025,00-0035238,Cody Ford,CIN,CIN,,OT,1,1,1,21,0,4,0.0016
2025,00-0036265,AJ Dillon,PHI,PHI,,RB,6,3,3,21,0,12,0.0065
2025,00-0036332,Josiah Deguara,ARI,ARI,,TE,7,5,3,21,1,23,0.0081
2025,00-0037304,Connor Heyward,PIT,PIT,,FB,14,4,3,21,1,26,0.0077
2025,00-0038519,Nikko Remigio,KC,KC,,WR,14,1,1,21,0,18,0.0018
2025,00-0040466,Raheim Sanders,CLE,CLE,,RB,4,4,3,21,0,14,0.0077
2025,00-0036534,Shane Zylstra,DET,DET,,TE,1,5,3,20,0,37,0.0091
2025,00-0037132,Britain Covey,PHI,PHI,,WR,6,4,2,20,0,8,0.0086
2025,00-0038728,Jared Wayne,HOU,HOU,,WR,1,2,2,20,0,17,0.0036
2025,00-0038752,Jake Bobo,SEA,SEA,,WR,5,2,2,20,0,14,0.0044
2025,00-0037654,Tucker Fisk,LAC,LAC,,TE,4,4,2,19,0,22,0.0074
2025,00-0039407,Dylan Laube,LV,LV,,RB,17,4,3,18,0,-6,0.0081
2025,00-0039686,Colson Yankoff,WAS,WAS,,TE,10,3,2,18,0,18,0.0069
2025,00-0039737,Tip Reiman,ARI,ARI,,TE,3,5,3,18,0,26,0.0081
2025,00-0037340,Zaire Mitchell-Paden,NO,BAL,yes,TE,3,3,2,17,0,13,0.0074
2025,00-0039794,Braelon Allen,NYJ,NYJ,,RB,4,3,2,17,0,8,0.0064
2025,00-0037563,Malik Davis,DAL,DAL,,RB,10,5,2,16,0,18,0.0082
2025,00-0038394,Will Mallory,IND,IND,,TE,1,1,1,16,0,16,0.0019
2025,00-0036497,Tim Jones,JAX,JAX,,WR,2,1,1,15,0,4,0.0018
2025,00-0037539,Lucas Krull,DEN,DEN,,TE,2,4,2,15,0,20,0.0068
2025,00-0039299,George Holani,SEA,SEA,,RB,10,2,2,15,0,-1,0.0044
2025,00-0040388,Jakobie Keeney-James,GB,GB,,WR,1,2,2,15,0,15,0.0043
2025,00-0040556,Corey Kiner,ARI,ARI,,RB,4,3,2,15,0,11,0.0049
2025,00-0040509,Ben Yurosek,MIN,MIN,,TE,6,3,2,14,0,11,0.0064
2025,00-0037617,Hassan Haskins,LAC,LAC,,RB,11,4,4,13,0,-3,0.0074
2025,00-0040644,Trevor Etienne,CAR,CAR,,RB,17,3,3,13,0,2,0.0063
2025,00-0035602,Alex Bachman,LV,LV,,WR,11,3,2,12,0,14,0.0061
2025,00-0038614,Scott Matlock,LAC,LAC,,DT,4,4,4,12,1,0,0.0074
2025,00-0032918,C.J. Ham,MIN,MIN,,FB,8,2,2,11,0,2,0.0043
2025,00-0037015,Sal Cannella,CLE,CLE,,TE,2,5,2,11,0,55,0.0096
2025,00-0037276,Ty Chandler,MIN,MIN,,RB,3,4,3,11,0,-20,0.0085
2025,00-0039050,Payne Durham,TB,TB,,TE,8,4,1,11,0,16,0.0074
2025,00-0040021,Phil Mafah,DAL,DAL,,RB,1,2,2,11,0,-11,0.0033
2025,00-0038573,Derius Davis,LAC,LAC,,WR,11,3,2,10,0,33,0.0055
2025,00-0040244,Moliki Matavao,NO,NO,,TE,1,2,2,10,0,5,0.0035
2025,00-0040406,Quentin Skinner,NYJ,NYJ,,WR,1,1,1,10,0,4,0.0021
2025,00-0036360,Clyde Edwards-Helaire,KC,KC,,RB,2,2,2,9,0,-4,0.0036
2025,00-0039164,Anthony Richardson,IND,IND,,QB,2,1,1,9,0,2,0.0019
2025,00-0039757,Terrell Jennings,NE,NE,,RB,6,1,1,9,0,2,0.0021
2025,00-0040142,Kaleb Johnson,PIT,PIT,,RB,10,2,1,9,0,-8,0.0038
2025,00-0040208,Tahj Brooks,CIN,CIN,,RB,12,2,1,9,0,-5,0.0033
2025,00-0033376,Patrick Ricard,BAL,BAL,,RB,5,2,1,8,0,6,0.0049
2025,00-0035876,Andre Baccellia,ARI,ARI,,WR,4,4,2,8,0,7,0.0065
2025,00-0036755,Jaret Patterson,LAC,LAC,,RB,6,4,3,8,0,-1,0.0074
2025,00-0037120,Tyler Goodson,IND,IND,,RB,10,3,2,8,0,-3,0.0057
2025,00-0039650,Bryce Oliver,TEN,TEN,,WR,2,1,1,8,0,6,0.0019
2025,00-0031484,Chris Manhertz,NYG,NYG,,TE,4,2,1,7,0,11,0.004
2025,00-0034073,Ross Dwelley,DET,DET,,TE,4,5,2,7,0,1,0.0091
2025,00-0036232,Harrison Bryant,HOU,HOU,,TE,5,6,2,7,0,58,0.0108
2025,00-0039631,Cam Grandy,CIN,CIN,,TE,2,2,2,7,0,-6,0.0033
2025,00-0036328,Antonio Gibson,NE,NE,,RB,5,3,2,6,0,-6,0.0062
2025,00-0038397,Evan Hull,NO,NO,,RB,6,1,1,6,0,-4,0.0018
2025,00-0038496,Xavier Gipson,PHI,NYJ,yes,WR,6,2,2,6,0,-9,0.0042
2025,00-0039754,Devin Culp,TB,TB,,TE,4,1,1,6,1,6,0.0018
2025,00-0039816,Anthony Gould,IND,IND,,WR,11,2,2,6,0,-2,0.0038
2025,00-0033589,David Moore,CAR,CAR,,WR,3,1,1,5,0,5,0.0021
2025,00-0040534,Ke'Shawn Williams,CIN,PIT,yes,WR,11,1,1,5,0,5,0.0019
2025,00-0040586,Jaydon Blue,DAL,DAL,,RB,5,1,1,5,0,-5,0.0016
2025,00-0036906,Khalil Herbert,NYJ,NYJ,,RB,5,4,1,4,0,-13,0.0085
2025,00-0037755,Jelani Woods,NYJ,NYJ,,TE,2,3,1,4,0,6,0.0064
2025,00-0038645,Spencer Anderson,PIT,PIT,,G,4,1,1,4,0,0,0.0019
2025,00-0038710,Blake Whiteheart,CLE,CLE,,TE,9,6,2,4,0,43,0.0115
2025,00-0039824,Jared Wiley,KC,KC,,TE,2,1,1,4,0,-4,0.0018
2025,00-0040646,Jalen Royals,KC,KC,,WR,2,3,2,4,0,22,0.0055
2025,00-0037098,Samori Toure,NO,NO,,WR,1,3,1,3,0,30,0.0053
2025,00-0040165,Malachi Moore,NYJ,NYJ,,SAF,17,1,1,3,0,3,0.0021
2025,00-0040488,Carter Runyon,LV,LV,,TE,3,1,1,3,0,-3,0.002
2025,00-0040628,Drake Dabney,GB,GB,,TE,1,2,1,3,0,10,0.0043
2025,00-0036406,Tristan Wirfs,TB,TB,,OT,4,1,1,2,1,1,0.0018
2025,00-0039851,Drake Maye,NE,NE,,QB,17,1,1,2,0,-8,0.0021
2025,00-0033439,Pharaoh Brown,ARI,ARI,,TE,5,2,2,1,0,1,0.0032
2025,00-0033757,Robert Tonyan,KC,KC,,TE,2,1,1,1,0,1,0.0018
2025,00-0035643,Jeffery Simmons,TEN,TEN,,DT,15,1,1,1,1,1,0.0019
2025,00-0031279,Jake Matthews,ATL,ATL,,OT,6,1,0,0,0,1,0.0019
2025,00-0033538,Garett Bolles,DEN,DEN,,OT,5,1,0,0,0,2,0.0017
2025,00-0034678,Alex Cappa,LV,LV,,G,4,1,0,0,0,2,0.002
2025,00-0034867,Malik Turner,SF,SF,,WR,2,1,0,0,0,-5,0.0018
2025,00-0034928,Steven Sims,ARI,ARI,,WR,3,1,0,0,0,2,0.0016
2025,00-0035140,Mecole Hardman,BUF,BUF,,WR,2,1,0,0,0,46,0.0021
2025,00-0035956,Giovanni Ricci,DET,DET,,TE,2,1,0,0,0,3,0.0018
2025,00-0036414,Cam Akers,SEA,MIN,yes,RB,4,1,0,0,0,-6,0.0021
2025,00-0036425,DeeJay Dallas,JAX,CAR,yes,RB,5,1,0,0,0,-1,0.0021
2025,00-0036567,Elijah Mitchell,KC,KC,,RB,1,1,0,0,0,16,0.0018
2025,00-0036842,Kene Nwangwu,NYJ,NYJ,,RB,10,1,0,0,0,-6,0.0021
2025,00-0036945,Justin Fields,NYJ,NYJ,,QB,9,1,0,0,0,6,0.0021
2025,00-0037241,Trevor Penning,LAC,NO,yes,OT,5,1,0,0,0,5,0.0018
2025,00-0037258,Dameon Pierce,KC,HOU,yes,RB,5,1,0,0,0,-4,0.0018
2025,00-0037329,Brittain Brown,CHI,CHI,,RB,2,1,0,0,0,4,0.0019
2025,00-0037594,Julius Chestnut,TEN,TEN,,RB,16,2,0,0,0,22,0.0038
2025,00-0037757,Bernhard Raimann,IND,IND,,OT,7,1,0,0,0,2,0.0019
2025,00-0038488,Brady Russell,SEA,SEA,,RB,10,1,0,0,0,0,0.0022
2025,00-0038492,Jason Brownlee,KC,KC,,WR,3,1,0,0,0,9,0.0018
2025,00-0038576,Charlie Jones,CIN,CIN,,WR,14,1,0,0,0,42,0.0016
2025,00-0038609,Luke Wypler,CLE,CLE,,C,5,1,0,0,0,1,0.0019
2025,00-0038643,Brayden Willis,SF,SF,,TE,6,1,0,0,0,2,0.0018
2025,00-0039305,Jack Westover,NE,NE,,TE,4,2,1,0,0,2,0.0041
2025,00-0039376,Spencer Rattler,NO,NO,,QB,9,2,1,0,0,4,0.0035
2025,00-0039732,Bo Nix,DEN,DEN,,QB,17,1,0,0,0,2,0.0017
2025,00-0040039,Amar Johnson,LAC,LAC,,RB,1,1,0,0,0,-2,0.0018
2025,00-0040058,Nick Kallerup,SEA,SEA,,TE,4,1,0,0,0,8,0.0022
2025,00-0040179,DJ Giddens,IND,IND,,RB,5,2,0,0,0,-6,0.0038
2025,00-0040352,Coleman Owen,IND,IND,,WR,2,1,0,0,0,2,0.0019
2025,00-0040245,Connor Colby,SF,SF,,G,4,1,1,-1,0,-6,0.0018
2025,00-0040234,Quinn Ewers,MIA,MIA,,QB,4,1,1,-6,0,-6,0.0022
2025,00-0023459,Aaron Rodgers,PIT,PIT,,QB,16,1,1,-9,0,-9,0.0019
2025,00-0033873,Patrick Mahomes,KC,KC,,QB,14,1,1,-10,0,-8,0.0018
