year,player_id,player,team,team_start,traded,position,games,carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,receiving_yards,receiving_tds,rush_rec_yards,rush_rec_tds
2022,00-0035645,Gunner Olszewski,PIT,PIT,,WR,15,8,39,0,3,5,53,0,92,0
2022,00-0032450,Dwayne Washington,NO,NO,,RB,7,11,38,0,2,1,7,0,45,0
2022,00-0033869,Mitchell Trubisky,PIT,PIT,,QB,7,19,38,2,7,0,0,0,38,2
2022,00-0034860,Dante Pettis,CHI,CHI,,WR,17,2,37,0,2,19,245,3,282,3
2022,00-0027688,Colt McCoy,ARI,ARI,,QB,4,14,36,0,5,0,0,0,36,0
2022,00-0032464,Kalif Raymond,DET,DET,,WR,17,7,36,0,4,47,616,0,652,0
2022,00-0037077,Sam Howell,WAS,WAS,,QB,1,5,35,1,4,0,0,0,35,1
2022,00-0036849,Tutu Atwell,LAR,LAR,,WR,12,9,34,1,2,18,298,1,332,2
2022,00-0031345,Jimmy Garoppolo,SF,SF,,QB,11,23,33,2,11,0,0,0,33,2
2022,00-0034367,Nyheim Hines,BUF,IND,yes,RB,16,24,33,1,2,30,241,1,274,2
2022,00-0033040,Tyreek Hill,MIA,MIA,,WR,17,7,32,1,3,119,1710,7,1742,8
2022,00-0034899,John Wolford,LAR,LAR,,QB,2,8,32,0,2,0,0,0,32,0
2022,00-0035140,Mecole Hardman,KC,KC,,WR,8,4,31,2,3,25,297,4,328,6
2022,00-0035973,Patrick Taylor,GB,GB,,RB,6,10,31,0,2,1,17,0,48,0
2022,00-0035291,Trayveon Williams,CIN,CIN,,RB,7,6,30,0,1,2,30,0,60,0
2022,00-0036252,Michael Pittman,IND,IND,,WR,16,3,30,0,2,99,925,4,955,4
2022,00-0036336,Anthony McFarland,PIT,PIT,,RB,1,6,30,0,3,2,11,0,41,0
2022,00-0037272,Montrell Washington,DEN,DEN,,WR,15,5,30,0,0,4,2,0,32,0
2022,00-0035659,Terry McLaurin,WAS,WAS,,WR,17,7,29,0,2,77,1191,5,1220,5
2022,00-0030456,Giovani Bernard,TB,TB,,RB,4,8,28,0,0,2,-1,0,27,0
2022,00-0031237,Teddy Bridgewater,MIA,MIA,,QB,5,3,27,0,2,0,0,0,27,0
2022,00-0037304,Connor Heyward,PIT,PIT,,FB,15,2,27,0,2,12,151,1,178,1
2022,00-0029892,Kyle Juszczyk,SF,SF,,FB,13,7,26,1,5,19,200,1,226,2
2022,00-0032058,Tevin Coleman,SF,SF,,RB,2,12,26,1,2,3,44,1,70,2
2022,00-0035311,Myles Gaskin,MIA,MIA,,RB,2,10,26,0,2,4,28,0,54,0
2022,00-0036527,DJ Turner,LV,LV,,WR,5,4,26,0,1,0,0,0,26,0
2022,00-0036613,Jaylen Waddle,MIA,MIA,,WR,17,3,26,0,0,75,1356,8,1382,8
2022,00-0037168,Armani Rogers,WAS,WAS,,TE,9,2,26,0,1,5,64,0,90,0
2022,00-0037487,Deven Thompkins,TB,TB,,WR,5,2,26,0,1,5,32,0,58,0
2022,00-0035216,Diontae Johnson,PIT,PIT,,WR,17,7,25,0,1,86,882,0,907,0
2022,00-0035924,Jonathan Ward,TEN,ARI,yes,RB,4,5,25,0,2,2,7,0,32,0
2022,00-0036387,Jalen Reagor,MIN,MIN,,WR,17,4,25,0,1,8,104,1,129,1
2022,00-0032187,David Johnson,NO,NO,,RB,4,12,24,0,0,4,47,0,71,0
2022,00-0035860,Tony Jones,SEA,NO,yes,RB,3,10,24,0,3,5,30,0,54,0
2022,00-0036322,Justin Jefferson,MIN,MIN,,WR,17,4,24,1,2,128,1809,8,1833,9
2022,00-0037247,George Pickens,PIT,PIT,,WR,17,3,24,1,2,52,801,4,825,5
2022,00-0038090,Skyy Moore,KC,KC,,WR,16,3,24,0,1,22,250,0,274,0
2022,00-0036261,Brandon Aiyuk,SF,SF,,WR,17,2,23,0,1,78,1015,8,1038,8
2022,00-0036412,KJ Hamler,DEN,DEN,,WR,6,2,23,0,1,7,165,0,188,0
2022,00-0032897,Derek Watt,PIT,PIT,,FB,12,9,21,1,8,5,11,1,32,2
2022,00-0037327,Skylar Thompson,MIA,MIA,,QB,7,14,21,0,1,0,0,0,21,0
2022,00-0037557,Ronnie Rivers,LAR,LAR,,RB,2,9,21,0,1,5,29,0,50,0
2022,00-0032104,Ameer Abdullah,LV,LV,,RB,16,4,20,0,2,25,211,1,231,1
2022,00-0037276,Ty Chandler,MIN,MIN,,RB,2,6,20,0,1,0,0,0,20,0
2022,00-0036650,Larry Rountree III,LAC,LAC,,RB,2,13,19,0,0,2,14,0,33,0
2022,00-0036984,Trey Sermon,PHI,PHI,,RB,1,2,19,0,2,0,0,0,19,0
2022,00-0032063,Mike Davis,BAL,BAL,,RB,5,8,18,0,1,2,4,0,22,0
2022,00-0033891,Zay Jones,JAX,JAX,,WR,16,4,18,0,1,82,823,5,841,5
2022,00-0035628,D'Ernest Johnson,CLE,CLE,,RB,9,4,17,0,1,3,7,0,24,0
2022,00-0036862,Ben Skowronek,LAR,LAR,,WR,14,1,17,1,1,39,376,0,393,1
2022,00-0037801,KaVontae Turpin,DAL,DAL,,WR,17,3,17,0,1,1,9,0,26,0
2022,00-0031503,Jameis Winston,NO,NO,,QB,3,5,16,0,0,0,0,0,16,0
2022,00-0033376,Patrick Ricard,BAL,BAL,,RB,13,7,16,0,5,11,74,0,90,0
2022,00-0038104,Tyquan Thornton,NE,NE,,WR,12,3,16,1,1,22,247,2,263,3
2022,00-0033111,Pharoh Cooper,ARI,ARI,,WR,5,4,15,0,0,2,6,0,21,0
2022,00-0033292,Trent Taylor,CIN,CIN,,WR,16,4,15,0,0,6,62,0,77,0
2022,00-0036626,Dyami Brown,WAS,WAS,,WR,9,1,15,0,1,5,143,2,158,2
2022,00-0036842,Kene Nwangwu,MIN,MIN,,RB,14,9,14,0,1,2,21,0,35,0
2022,00-0033881,Evan Engram,JAX,JAX,,TE,17,2,13,0,1,73,766,4,779,4
2022,00-0034577,Kyle Allen,HOU,HOU,,QB,2,6,13,0,2,0,0,0,13,0
2022,00-0035864,Kendall Hinton,DEN,DEN,,WR,11,2,13,0,1,24,311,0,324,0
2022,00-0037834,Brock Purdy,SF,SF,,QB,9,22,13,1,5,0,0,0,13,1
2022,00-0037267,Jerome Ford,CLE,CLE,,RB,13,8,12,0,1,0,0,0,12,0
2022,00-0037594,Julius Chestnut,TEN,TEN,,RB,6,9,12,0,1,3,41,0,53,0
2022,00-0034775,Christian Kirk,JAX,JAX,,WR,17,5,11,0,0,84,1108,8,1119,8
2022,00-0035341,Trenton Irwin,CIN,CIN,,WR,9,1,11,0,1,15,231,4,242,4
2022,00-0037816,Romeo Doubs,GB,GB,,WR,13,1,11,0,1,42,425,3,436,3
2022,00-0036620,Dee Eskridge,SEA,SEA,,WR,9,2,10,0,0,7,58,0,68,0
2022,00-0026498,Matthew Stafford,LAR,LAR,,QB,9,13,9,1,3,0,0,0,9,1
2022,00-0034401,Mike White,NYJ,NYJ,,QB,4,6,9,1,3,0,0,0,9,1
2022,00-0036096,J.J. Taylor,NE,NE,,RB,1,10,9,0,0,1,8,0,17,0
2022,00-0036290,Cole Kmet,CHI,CHI,,TE,17,2,9,0,1,50,544,7,553,7
2022,00-0036727,Adam Prentice,NO,NO,,FB,6,4,9,0,3,3,9,0,18,0
2022,00-0037828,Danny Gray,SF,SF,,WR,7,1,9,0,0,1,10,0,19,0
2022,00-0029567,Nick Foles,IND,IND,,QB,2,2,8,0,0,0,0,0,8,0
2022,00-0030279,Keenan Allen,LAC,LAC,,WR,10,1,8,0,1,66,752,4,760,4
2022,00-0032156,Trevor Siemian,CHI,CHI,,QB,2,4,8,0,1,0,0,0,8,0
2022,00-0033319,Nick Mullens,MIN,MIN,,QB,4,4,8,0,1,0,0,0,8,0
2022,00-0034418,Cedrick Wilson Jr.,MIA,MIA,,WR,13,1,8,0,0,12,136,0,144,0
2022,00-0034578,Reggie Bonnafon,WAS,WAS,,RB,1,3,8,0,0,0,0,0,8,0
2022,00-0034753,Mark Andrews,BAL,BAL,,TE,15,3,8,0,3,73,847,5,855,5
2022,00-0035021,Ashton Dulin,IND,IND,,WR,10,2,8,0,1,15,207,1,215,1
2022,00-0035125,Alec Ingold,MIA,MIA,,FB,12,6,8,1,5,15,105,1,113,2
2022,00-0035298,Scott Miller,TB,TB,,WR,12,1,8,0,0,23,185,0,193,0
2022,00-0036232,Harrison Bryant,CLE,CLE,,TE,14,1,8,0,1,31,239,1,247,1
2022,00-0036900,Ja'Marr Chase,CIN,CIN,,WR,12,5,8,0,0,87,1046,9,1054,9
2022,00-0037331,Zander Horvath,LAC,LAC,,RB,8,4,8,0,2,5,8,2,16,2
2022,00-0031236,Brandin Cooks,HOU,HOU,,WR,13,2,7,0,0,57,699,3,706,3
2022,00-0031595,Michael Burton,KC,KC,,FB,12,5,7,0,2,2,11,0,18,0
2022,00-0032918,C.J. Ham,MIN,MIN,,FB,11,4,7,2,3,10,86,0,93,2
2022,00-0033958,Nathan Peterman,CHI,CHI,,QB,3,2,7,0,0,0,0,0,7,0
2022,00-0034955,Brett Rypien,DEN,DEN,,QB,4,6,7,0,2,0,0,0,7,0
2022,00-0035208,Olamide Zaccheaus,ATL,ATL,,WR,16,2,7,0,1,40,533,3,540,3
2022,00-0036669,Kylin Hill,GB,GB,,RB,1,1,7,0,1,0,0,0,7,0
2022,00-0036991,Amari Rodgers,HOU,GB,yes,WR,15,2,7,0,0,16,204,1,211,1
2022,00-0026158,Joe Flacco,NYJ,NYJ,,QB,5,3,6,0,1,0,-3,0,3,0
2022,00-0033662,Cooper Rush,DAL,DAL,,QB,8,9,6,0,1,0,0,0,6,0
2022,00-0034286,Richie James,NYG,NYG,,WR,16,2,6,0,0,57,569,4,575,4
2022,00-0036345,K.J. Osborn,MIN,MIN,,WR,17,3,6,0,2,60,650,5,656,5
2022,00-0030068,Marquise Goodwin,SEA,SEA,,WR,13,2,5,0,0,27,387,4,392,4
2022,00-0030506,Travis Kelce,KC,KC,,TE,17,2,5,0,1,110,1338,12,1343,12
2022,00-0033858,Jonnu Smith,NE,NE,,TE,12,1,5,0,1,27,245,0,250,0
2022,00-0033921,Chris Godwin Jr.,TB,TB,,WR,15,3,5,0,0,104,1023,3,1028,3
2022,00-0034348,Courtland Sutton,DEN,DEN,,WR,15,1,5,0,0,64,829,2,834,2
2022,00-0035040,David Blough,ARI,ARI,,QB,2,4,5,0,0,0,0,0,5,0
2022,00-0036980,Elijah Moore,NYJ,NYJ,,WR,14,5,5,0,2,37,446,1,451,1
2022,00-0026544,Chase Daniel,LAC,LAC,,QB,3,1,4,0,0,0,0,0,4,0
2022,00-0030035,Adam Thielen,MIN,MIN,,WR,17,1,4,0,0,70,716,6,720,6
2022,00-0032257,Duke Johnson,BUF,BUF,,RB,1,2,4,0,1,0,0,0,4,0
2022,00-0034171,Jason Cabinda,DET,DET,,FB,6,1,4,0,1,1,5,0,9,0
2022,00-0034335,Marcus Allen,PIT,PIT,,LB,10,1,4,0,1,0,0,0,4,0
2022,00-0034614,Godwin Igwebuike,SEA,SEA,,RB,5,3,4,0,0,1,3,0,7,0
2022,00-0035184,Devine Ozigbo,DEN,DEN,,RB,3,3,4,0,0,1,3,0,7,0
2022,00-0036652,Racey McMath,TEN,TEN,,WR,4,1,4,0,0,2,40,0,44,0
2022,00-0036988,Josh Palmer,LAC,LAC,,WR,16,1,4,0,1,72,769,3,773,3
2022,00-0037740,Garrett Wilson,NYJ,NYJ,,WR,17,4,4,0,0,83,1103,4,1107,4
2022,00-0026300,Josh Johnson,SF,SF,,QB,1,2,3,0,0,0,0,0,3,0
2022,00-0028292,Nick Bellore,SEA,SEA,,LB,12,1,3,0,0,0,0,0,3,0
2022,00-0032398,Chris Moore,HOU,HOU,,WR,15,3,3,0,0,48,548,2,551,2
2022,00-0034270,Tyler Conklin,NYJ,NYJ,,TE,17,2,3,0,2,58,552,3,555,3
2022,00-0034355,M.J. Stewart,HOU,HOU,,SAF,14,1,3,0,1,0,0,0,3,0
2022,00-0035289,Gardner Minshew,PHI,PHI,,QB,5,7,3,1,1,0,0,0,3,1
2022,00-0030874,Damien Williams,ATL,ATL,,RB,1,2,2,0,0,0,0,0,2,0
2022,00-0030968,Keith Smith,ATL,ATL,,FB,9,1,2,0,1,1,8,0,10,0
2022,00-0034496,Sean Chandler,CAR,CAR,,DB,9,1,2,0,1,0,0,0,2,0
2022,00-0036233,Donovan Peoples-Jones,CLE,CLE,,WR,17,1,2,0,0,61,839,3,841,3
2022,00-0036309,Darnell Mooney,CHI,CHI,,WR,11,1,2,0,0,40,493,2,495,2
2022,00-0036329,Ashtyn Davis,NYJ,NYJ,,SAF,6,1,2,0,1,0,0,0,2,0
2022,00-0036877,Jaelon Darden,CLE,TB,yes,WR,14,1,2,0,0,2,26,0,28,0
2022,00-0037569,Peyton Hendershot,DAL,DAL,,TE,12,1,2,1,1,11,103,2,105,3
2022,00-0037809,Chig Okonkwo,TEN,TEN,,TE,16,3,2,0,0,32,450,3,452,3
2022,00-0038115,Daniel Bellinger,NYG,NYG,,TE,11,1,2,1,1,30,268,2,270,3
2022,00-0032780,Jordan Howard,NO,NO,,RB,1,1,1,0,0,0,0,0,1,0
2022,00-0034798,Durham Smythe,MIA,MIA,,TE,13,2,1,1,1,15,129,1,130,2
2022,00-0035527,Andy Isabella,BAL,ARI,yes,WR,4,1,1,0,0,2,21,0,22,0
2022,00-0035662,Marquise Brown,ARI,ARI,,WR,12,1,1,0,0,67,709,3,710,3
2022,00-0036271,Quez Watkins,PHI,PHI,,WR,17,3,1,0,0,33,354,3,355,3
2022,00-0036637,Noah Gray,KC,KC,,TE,17,1,1,1,1,28,299,1,300,2
2022,00-0028986,Case Keenum,BUF,BUF,,QB,2,5,0,0,0,0,0,0,0,0
2022,00-0029692,Bryan Anger,DAL,DAL,,P,17,1,0,0,0,0,0,0,0,0
2022,00-0032807,Clayton Fejedelem,MIA,MIA,,DB,7,1,0,0,0,0,0,0,0,0
2022,00-0033251,Zach Pascal,PHI,PHI,,WR,15,1,0,0,0,15,150,1,150,1
2022,00-0033895,Gerald Everett,LAC,LAC,,TE,15,1,0,0,0,58,555,4,555,4
2022,00-0034521,Allen Lazard,GB,GB,,WR,15,2,0,0,0,60,788,6,788,6
2022,00-0034726,Dallin Leavitt,GB,GB,,DB,9,1,0,0,0,0,0,0,0,0
2022,00-0034959,Andrew Beck,DEN,DEN,,FB,9,2,0,0,0,5,69,0,69,0
2022,00-0036825,Feleipe Franks,ATL,ATL,,TE,5,1,0,0,0,0,0,0,0,0
2022,00-0036876,Kylen Granson,IND,IND,,TE,13,1,0,0,0,31,302,0,302,0
2022,00-0037085,Tyler Badie,DEN,DEN,,RB,1,1,0,0,0,1,24,1,24,1
2022,00-0038108,Bailey Zappe,NE,NE,,QB,4,10,0,0,0,1,-6,0,-6,0
2022,00-0019596,Tom Brady,TB,TB,,QB,17,29,-1,1,5,0,0,0,-1,1
2022,00-0031381,Davante Adams,LV,LV,,WR,17,3,-1,0,0,100,1516,14,1515,14
2022,00-0032434,Brandon Allen,CIN,CIN,,QB,1,3,-1,0,1,0,0,0,-1,0
2022,00-0036264,Jordan Love,GB,GB,,QB,4,1,-1,0,0,0,0,0,-1,0
2022,00-0036635,Ihmir Smith-Marsette,CHI,CHI,,WR,4,1,-1,0,0,1,15,0,14,0
2022,00-0038117,Wan'Dale Robinson,NYG,NYG,,WR,6,2,-1,0,0,23,227,1,226,1
2022,00-0032200,Ty Montgomery,NE,NE,,WR,1,2,-2,0,0,3,15,1,13,1
2022,00-0034177,Tim Boyle,CHI,CHI,,QB,1,2,-2,0,0,0,0,0,-2,0
2022,00-0031588,Stefon Diggs,BUF,BUF,,WR,16,1,-3,0,0,108,1429,11,1426,11
2022,00-0032496,Matthias Farley,LV,LV,,DB,10,1,-3,0,0,0,0,0,-3,0
2022,00-0034272,Marquez Valdes-Scantling,KC,KC,,WR,17,1,-3,0,0,42,687,2,684,2
2022,00-0035042,Jamie Gillan,NYG,NYG,,P,17,2,-3,0,0,0,0,0,-3,0
2022,00-0032792,Nate Sudfeld,DET,DET,,QB,2,5,-4,0,0,0,0,0,-4,0
2022,00-0033936,C.J. Beathard,JAX,JAX,,QB,4,4,-4,0,0,0,0,0,-4,0
2022,00-0036654,Demetric Felton,CLE,CLE,,RB,6,1,-4,0,0,2,8,0,4,0
2022,00-0026197,Chad Henne,KC,KC,,QB,3,5,-5,0,0,0,0,0,-5,0
2022,00-0036936,Rondale Moore,ARI,ARI,,WR,8,6,-5,0,1,41,414,1,409,1
2022,00-0037175,Anthony Brown,BAL,BAL,,QB,2,3,-5,0,0,0,0,0,-5,0
2022,00-0037300,Mike Woods,CLE,CLE,,WR,7,1,-5,0,0,5,45,0,40,0
2022,00-0032054,Breshad Perriman,TB,TB,,WR,8,2,-7,0,0,9,110,1,103,1
2022,00-0037741,Jahan Dotson,WAS,WAS,,WR,12,2,-7,0,0,35,523,7,516,7
2022,00-0033885,David Njoku,CLE,CLE,,TE,14,2,-8,0,0,58,628,4,620,4
2022,00-0034960,Jakobi Meyers,NE,NE,,WR,14,2,-11,0,2,67,804,6,793,6
2022,00-0031763,DeAndre Carter,LAC,LAC,,WR,17,2,-15,0,0,46,538,3,523,3
2022,00-0034160,Michael Dickson,SEA,SEA,,P,16,2,-18,0,0,0,0,0,-18,0
2023,00-0033280,Christian McCaffrey,SF,SF,,RB,16,272,1459,14,83,67,564,7,2023,21
2023,00-0032764,Derrick Henry,TEN,TEN,,RB,17,280,1167,12,63,28,214,0,1381,12
2023,00-0037840,Kyren Williams,LAR,LAR,,RB,12,228,1144,12,62,32,206,3,1350,15
2023,00-0037248,James Cook,BUF,BUF,,RB,17,237,1122,2,53,44,445,4,1567,6
2023,00-0036275,D'Andre Swift,PHI,PHI,,RB,16,229,1049,5,50,39,214,1,1263,6
2023,00-0033553,James Conner,ARI,ARI,,RB,13,208,1040,7,57,27,165,2,1205,9
2023,00-0036893,Najee Harris,PIT,PIT,,RB,17,255,1035,8,51,29,170,0,1205,8
2023,00-0033897,Joe Mixon,CIN,CIN,,RB,17,257,1034,9,59,52,376,3,1410,12
2023,00-0035685,David Montgomery,DET,DET,,RB,14,219,1015,13,59,16,117,0,1132,13
2023,00-0031687,Raheem Mostert,MIA,MIA,,RB,15,209,1012,18,59,25,175,3,1187,21
2023,00-0036973,Travis Etienne,JAX,JAX,,RB,17,267,1008,11,53,58,476,1,1484,12
2023,00-0035261,Tony Pollard,DAL,DAL,,RB,17,252,1005,6,56,55,311,0,1316,6
2023,00-0038120,Breece Hall,NYJ,NYJ,,RB,17,223,994,5,40,76,591,4,1585,9
2023,00-0037256,Rachaad White,TB,TB,,RB,17,272,990,6,46,64,549,3,1539,9
2023,00-0038542,Bijan Robinson,ATL,ATL,,RB,17,214,976,4,50,58,487,4,1463,8
2023,00-0034844,Saquon Barkley,NYG,NYG,,RB,14,247,962,6,51,41,280,4,1242,10
2023,00-0039139,Jahmyr Gibbs,DET,DET,,RB,15,182,945,10,42,52,316,1,1261,11
2023,00-0037197,Isiah Pacheco,KC,KC,,RB,14,205,935,7,53,44,244,2,1179,9
2023,00-0038134,Kenneth Walker III,SEA,SEA,,RB,15,219,905,8,46,29,259,1,1164,9
2023,00-0036555,Chuba Hubbard,CAR,CAR,,RB,17,238,902,5,59,39,233,0,1135,5
2023,00-0035250,Devin Singletary,HOU,HOU,,RB,17,216,898,4,41,30,193,0,1091,4
2023,00-0034796,Lamar Jackson,BAL,BAL,,QB,16,148,821,5,48,0,0,0,821,5
2023,00-0037267,Jerome Ford,CLE,CLE,,RB,17,204,813,4,33,44,319,5,1132,9
2023,00-0034184,Gus Edwards,BAL,BAL,,RB,17,198,810,13,49,12,180,0,990,13
2023,00-0035700,Josh Jacobs,LV,LV,,RB,13,233,805,6,34,37,296,0,1101,6
2023,00-0039040,De'Von Achane,MIA,MIA,,RB,11,103,800,8,30,27,197,3,997,11
2023,00-0036251,Zack Moss,IND,IND,,RB,14,183,794,5,43,27,192,2,986,7
2023,00-0037228,Jaylen Warren,PIT,PIT,,RB,17,149,784,4,36,61,370,0,1154,4
2023,00-0036997,Javonte Williams,DEN,DEN,,RB,16,217,774,3,41,47,228,2,1002,5
2023,00-0036223,Jonathan Taylor,IND,IND,,RB,10,169,741,7,42,19,153,1,894,8
2023,00-0037746,Brian Robinson,WAS,WAS,,RB,15,178,733,5,47,36,368,4,1101,9
2023,00-0034972,Alexander Mattison,MIN,MIN,,RB,16,180,700,0,28,30,192,3,892,3
2023,00-0033906,Alvin Kamara,NO,NO,,RB,13,180,694,5,42,75,466,1,1160,6
2023,00-0037263,Tyler Allgeier,ATL,ATL,,RB,17,186,683,4,39,18,193,1,876,5
2023,00-0036945,Justin Fields,CHI,CHI,,QB,13,124,657,4,43,0,0,0,657,4
2023,00-0033293,Aaron Jones,GB,GB,,RB,11,142,656,2,34,30,233,1,889,3
2023,00-0033045,Ezekiel Elliott,NE,NE,,RB,17,184,642,3,33,51,313,2,955,5
2023,00-0033699,Austin Ekeler,LAC,LAC,,RB,14,179,628,5,34,51,436,1,1064,6
2023,00-0036875,Rhamondre Stevenson,NE,NE,,RB,12,156,619,4,36,38,238,0,857,4
2023,00-0036265,AJ Dillon,GB,GB,,RB,15,178,613,2,32,22,223,0,836,2
2023,00-0036906,Khalil Herbert,CHI,CHI,,RB,12,132,611,2,25,20,134,1,745,3
2023,00-0036389,Jalen Hurts,PHI,PHI,,QB,17,157,605,15,68,0,0,0,605,15
2023,00-0034857,Josh Allen,BUF,BUF,,QB,17,111,524,15,57,0,0,0,524,15
2023,00-0039165,Zach Charbonnet,SEA,SEA,,RB,16,108,462,1,32,33,209,0,671,1
2023,00-0037276,Ty Chandler,MIN,MIN,,RB,16,102,461,3,20,21,159,0,620,3
2023,00-0039032,Tyjae Spears,TEN,TEN,,RB,17,100,453,2,24,52,385,1,838,3
2023,00-0038040,Zamir White,LV,LV,,RB,13,104,451,1,19,15,98,0,549,1
2023,00-0035243,Miles Sanders,CAR,CAR,,RB,16,129,432,1,24,27,154,0,586,1
2023,00-0033925,D'Onta Foreman,CHI,CHI,,RB,9,109,425,4,24,11,77,1,502,5
2023,00-0033949,Joshua Dobbs,MIN,ARI,yes,QB,13,77,421,6,31,0,0,0,421,6
2023,00-0037258,Dameon Pierce,HOU,HOU,,RB,14,145,416,2,14,13,101,0,517,2
2023,00-0033923,Kareem Hunt,CLE,CLE,,RB,15,135,411,9,38,15,84,0,495,9
2023,00-0038794,Jaleel McLaughlin,DEN,DEN,,RB,17,76,410,1,16,31,160,2,570,3
2023,00-0036370,Joshua Kelley,LAC,LAC,,RB,17,107,405,2,21,8,32,0,437,2
2023,00-0033357,Taysom Hill,NO,NO,,TE,16,81,401,4,26,33,291,2,692,6
2023,00-0038454,Keaton Mitchell,BAL,BAL,,RB,7,47,396,2,19,9,93,0,489,2
2023,00-0033873,Patrick Mahomes,KC,KC,,QB,16,75,389,0,27,0,0,0,389,0
2023,00-0034975,Justice Hill,BAL,BAL,,RB,16,84,387,3,18,28,206,1,593,4
2023,00-0036919,Kenny Gainwell,PHI,PHI,,RB,16,84,364,2,19,30,183,0,547,2
2023,00-0036139,Rico Dowdle,DAL,DAL,,RB,16,89,361,2,17,17,144,2,505,4
2023,00-0039021,Roschon Johnson,CHI,CHI,,RB,15,81,352,2,16,34,209,0,561,2
2023,00-0029263,Russell Wilson,DEN,DEN,,QB,15,80,341,3,38,0,0,0,341,3
2023,00-0036971,Trevor Lawrence,JAX,JAX,,QB,16,70,339,4,23,0,0,0,339,4
2023,00-0034838,Royce Freeman,LAR,LAR,,RB,11,77,319,2,17,1,13,0,332,2
2023,00-0033948,Jamaal Williams,NO,NO,,RB,13,106,306,1,19,18,62,0,368,1
2023,00-0030513,Latavius Murray,BUF,BUF,,RB,15,79,300,4,27,17,119,0,419,4
2023,00-0038098,Pierre Strong,CLE,CLE,,RB,16,63,291,1,10,5,47,0,338,1
2023,00-0038705,Emari Demercado,ARI,ARI,,RB,11,58,284,2,12,21,119,0,403,2
2023,00-0036567,Elijah Mitchell,SF,SF,,RB,11,75,281,2,14,6,14,0,295,2
2023,00-0036328,Antonio Gibson,WAS,WAS,,RB,16,65,265,1,13,48,389,2,654,3
2023,00-0037077,Sam Howell,WAS,WAS,,QB,17,48,263,5,19,1,4,0,267,5
2023,00-0039150,Bryce Young,CAR,CAR,,QB,16,39,253,0,18,0,0,0,253,0
2023,00-0036264,Jordan Love,GB,GB,,QB,17,50,247,4,16,0,0,0,247,4
2023,00-0038611,Chris Rodriguez Jr.,WAS,WAS,,RB,9,51,247,2,14,2,12,0,259,2
2023,00-0035228,Kyler Murray,ARI,ARI,,QB,8,44,244,3,15,0,0,0,244,3
2023,00-0033077,Dak Prescott,DAL,DAL,,QB,17,55,242,2,21,0,0,0,242,2
2023,00-0033526,Samaje Perine,DEN,DEN,,RB,17,53,238,1,14,50,455,0,693,1
2023,00-0036355,Justin Herbert,LAC,LAC,,QB,13,52,228,3,16,1,10,0,238,3
2023,00-0035719,Deebo Samuel Sr.,SF,SF,,WR,15,37,225,5,13,60,892,7,1117,12
2023,00-0036360,Clyde Edwards-Helaire,KC,KC,,RB,15,70,223,1,12,17,188,1,411,2
2023,00-0033893,Dalvin Cook,NYJ,NYJ,,RB,14,67,214,0,10,15,78,0,292,0
2023,00-0037013,Zach Wilson,NYJ,NYJ,,QB,12,36,211,0,7,0,0,0,211,0
2023,00-0035710,Daniel Jones,NYG,NYG,,QB,6,40,206,1,15,0,0,0,206,1
2023,00-0037525,Jordan Mason,SF,SF,,RB,16,40,206,3,13,3,31,0,237,3
2023,00-0028118,Tyrod Taylor,NYG,NYG,,QB,10,38,197,0,10,0,0,0,197,0
2023,00-0038476,Tommy DeVito,NYG,NYG,,QB,9,36,195,1,7,0,0,0,195,1
2023,00-0038122,Desmond Ridder,ATL,ATL,,QB,15,53,193,5,18,1,-6,0,187,5
2023,00-0034115,Jeff Wilson,MIA,MIA,,RB,9,41,188,0,8,14,85,0,273,0
2023,00-0036924,Michael Carter,ARI,NYJ,yes,RB,15,30,187,0,9,24,101,1,288,1
2023,00-0030578,Cordarrelle Patterson,ATL,ATL,,RB,12,50,181,0,9,9,38,1,219,1
2023,00-0035567,Craig Reynolds,DET,DET,,RB,12,41,179,1,11,5,47,0,226,1
2023,00-0038597,Chase Brown,CIN,CIN,,RB,12,44,179,0,6,14,156,1,335,1
2023,00-0036936,Rondale Moore,ARI,ARI,,WR,17,28,178,1,5,40,352,1,530,2
2023,00-0034681,Chase Edmonds,TB,TB,,RB,13,49,176,0,8,14,81,0,257,0
2023,00-0034791,Nick Chubb,CLE,CLE,,RB,2,28,170,0,8,4,21,0,191,0
2023,00-0036414,Cam Akers,MIN,LAR,yes,RB,7,60,167,2,12,11,70,0,237,2
2023,00-0039163,C.J. Stroud,HOU,HOU,,QB,15,39,167,3,17,1,0,0,167,3
2023,00-0034855,Baker Mayfield,TB,TB,,QB,17,62,163,1,16,0,0,0,163,1
2023,00-0036984,Trey Sermon,IND,IND,,RB,8,35,160,0,7,3,13,0,173,0
2023,00-0038551,Kendre Miller,NO,NO,,RB,7,41,156,1,10,10,117,0,273,1
2023,00-0030565,Geno Smith,SEA,SEA,,QB,15,37,155,1,10,1,-2,0,153,1
2023,00-0033308,Matt Breida,NYG,NYG,,RB,15,55,151,1,7,17,88,0,239,1
2023,00-0035282,Easton Stick,LAC,LAC,,QB,5,27,144,1,11,0,0,0,144,1
2023,00-0037834,Brock Purdy,SF,SF,,QB,16,39,144,2,15,0,0,0,144,2
2023,00-0033537,Deshaun Watson,CLE,CLE,,QB,6,26,142,1,10,0,0,0,142,1
